,price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
1820,795000,planta 6,exterior,2,65.0,True,False,Recoletos,barrio de salamanca
1821,2550000,planta 2,exterior,4,274.0,True,False,Recoletos,barrio de salamanca
1822,420000,planta 1,interior,2,52.0,True,False,Castellana,barrio de salamanca
1823,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
1824,240000,planta 3,interior,2,49.0,False,False,Guindalera,barrio de salamanca
1825,775000,planta 2,exterior,4,170.0,True,False,Fuente del Berro,barrio de salamanca
1826,870000,chalet,exterior,7,216.0,False,False,Guindalera,barrio de salamanca
1827,1100000,planta 7,interior,4,185.0,True,False,Castellana,barrio de salamanca
1828,845000,planta 3,exterior,3,158.0,True,False,Lista,barrio de salamanca
1829,435000,planta 1,interior,2,52.0,True,False,Castellana,barrio de salamanca
1830,1800000,planta 5,exterior,5,326.0,True,False,Guindalera,barrio de salamanca
1831,829000,planta 3,interior,5,195.0,True,False,Lista,barrio de salamanca
1832,897000,planta 3,exterior,4,113.0,True,False,Lista,barrio de salamanca
1833,630000,planta 1,exterior,3,121.0,True,True,Guindalera,barrio de salamanca
1834,649000,planta 2,exterior,4,112.0,True,False,Goya,barrio de salamanca
1835,970000,planta 3,exterior,2,120.0,True,False,Recoletos,barrio de salamanca
1836,375000,planta 2,exterior,3,73.0,True,False,Guindalera,barrio de salamanca
1837,1995000,planta 1,exterior,5,274.0,True,True,Castellana,barrio de salamanca
1838,3300000,planta 4,exterior,4,309.0,True,False,Recoletos,barrio de salamanca
1839,657000,planta 2,exterior,3,117.0,True,False,Lista,barrio de salamanca
1840,1295000,planta 5,exterior,4,196.0,True,True,Goya,barrio de salamanca
1841,880000,entreplanta,exterior,6,184.0,True,True,Castellana,barrio de salamanca
1842,850000,planta 1,interior,3,161.0,True,False,Castellana,barrio de salamanca
1843,2650368,planta 5,exterior,2,166.0,True,False,Recoletos,barrio de salamanca
1844,1395000,planta 1,exterior,3,137.0,False,False,Recoletos,barrio de salamanca
1845,2600000,planta 5,exterior,3,280.0,True,True,Recoletos,barrio de salamanca
1846,1100000,planta 7,interior,5,200.0,True,True,Castellana,barrio de salamanca
1847,1850000,planta 1,exterior,7,422.0,True,True,Lista,barrio de salamanca
1848,5300000,planta 1,exterior,4,464.0,True,True,Castellana,barrio de salamanca
1849,925000,planta 3,exterior,2,108.0,True,False,Lista,barrio de salamanca
1850,720000,planta 5,exterior,2,131.0,True,True,Guindalera,barrio de salamanca
1851,720000,planta 5,exterior,2,131.0,True,True,Guindalera,barrio de salamanca
1852,2100000,planta 2,exterior,3,269.0,True,True,Goya,barrio de salamanca
1853,870000,planta 4,exterior,2,105.0,True,False,Goya,barrio de salamanca
1854,1290000,planta 3,exterior,4,211.0,True,False,Castellana,barrio de salamanca
1855,1350000,planta 6,interior,2,130.0,True,False,Recoletos,barrio de salamanca
1856,2290000,planta 3,exterior,3,230.0,True,False,Recoletos,barrio de salamanca
1857,1350000,planta 3,exterior,3,138.0,True,False,Recoletos,barrio de salamanca
1858,1590000,planta 2,interior,2,148.0,True,False,Recoletos,barrio de salamanca
1859,715000,planta 6,exterior,2,102.0,True,False,Lista,barrio de salamanca
1860,260000,bajo,exterior,2,55.0,False,False,Guindalera,barrio de salamanca
1861,2700000,planta 2,exterior,4,319.0,True,False,Lista,barrio de salamanca
1862,329000,bajo,interior,2,54.0,True,False,Goya,barrio de salamanca
1863,519000,planta 1,interior,3,83.0,True,False,Castellana,barrio de salamanca
1864,995000,planta 1,exterior,4,171.0,True,False,Castellana,barrio de salamanca
1865,1900000,planta 1,exterior,4,380.0,True,False,Castellana,barrio de salamanca
1866,799000,planta 4,exterior,4,112.0,True,False,Goya,barrio de salamanca
1867,395000,bajo,interior,2,75.0,True,False,Goya,barrio de salamanca
1868,557500,planta 4,interior,4,98.0,True,False,Goya,barrio de salamanca
1869,670000,planta 2,exterior,1,58.0,True,True,Goya,barrio de salamanca
1870,1800000,entreplanta,exterior,5,346.0,True,False,Castellana,barrio de salamanca
1871,2850000,entreplanta,exterior,6,395.0,True,False,Recoletos,barrio de salamanca
1872,4100000,planta 5,exterior,6,471.0,True,True,Recoletos,barrio de salamanca
1873,1130000,planta 4,exterior,4,145.0,True,False,Goya,barrio de salamanca
1874,295000,planta 1,interior,1,45.0,True,False,Guindalera,barrio de salamanca
1875,179990,planta 2,exterior,1,33.0,False,False,Guindalera,barrio de salamanca
1876,1099860,planta 6,exterior,3,229.0,True,False,Guindalera,barrio de salamanca
1877,685000,planta 4,exterior,3,103.0,True,False,Fuente del Berro,barrio de salamanca
1878,1080000,planta 1,exterior,3,130.0,True,False,Goya,barrio de salamanca
1879,925000,planta 3,exterior,2,105.0,True,False,Lista,barrio de salamanca
1880,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
1881,925000,planta 3,exterior,2,105.0,True,False,Lista,barrio de salamanca
1882,925000,planta 3,exterior,2,105.0,True,False,Lista,barrio de salamanca
1883,925000,planta 3,exterior,2,108.0,True,False,Lista,barrio de salamanca
1884,645000,planta 5,interior,3,122.0,True,False,Lista,barrio de salamanca
1885,895000,planta 6,exterior,2,107.0,True,False,Goya,barrio de salamanca
1886,4155000,planta 6,exterior,6,471.0,True,True,Recoletos,barrio de salamanca
1887,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
1888,320000,bajo,exterior,2,60.0,True,False,Goya,barrio de salamanca
1889,580000,planta 5,exterior,2,103.0,True,True,Guindalera,barrio de salamanca
1890,925000,planta 3,exterior,2,108.0,True,False,Lista,barrio de salamanca
1891,799000,planta 5,exterior,5,165.0,True,False,Goya,barrio de salamanca
1892,4750000,planta 3,exterior,3,375.0,True,True,Castellana,barrio de salamanca
1893,450000,planta 9,interior,1,59.0,True,False,Lista,barrio de salamanca
1894,690000,planta 6,exterior,4,154.0,True,False,Guindalera,barrio de salamanca
1895,369000,entreplanta,interior,3,94.0,True,False,Fuente del Berro,barrio de salamanca
1896,4800000,bajo,interior,3,400.0,True,True,Dúplex en Recoletos,barrio de salamanca
1897,1190000,planta 1,exterior,2,125.0,True,False,Recoletos,barrio de salamanca
1898,255000,semi-sotano,interior,2,45.0,True,False,Lista,barrio de salamanca
1899,295000,entreplanta,interior,1,48.0,True,False,Guindalera,barrio de salamanca
1900,6570000,planta 3,exterior,8,730.0,True,False,Recoletos,barrio de salamanca
1901,355000,planta 3,exterior,2,48.0,True,False,Goya,barrio de salamanca
1902,530000,planta 3,exterior,2,103.0,True,False,Fuente del Berro,barrio de salamanca
1903,520000,planta 2,exterior,2,103.0,True,False,Fuente del Berro,barrio de salamanca
1904,585000,bajo,exterior,2,118.0,True,False,Fuente del Berro,barrio de salamanca
1905,500000,planta 1,interior,2,53.0,True,False,Lista,barrio de salamanca
1906,557500,planta 4,interior,4,94.0,True,False,Goya,barrio de salamanca
1907,282000,planta 1,interior,2,67.0,True,False,Lista,barrio de salamanca
1908,655000,entreplanta,exterior,2,80.0,True,False,Goya,barrio de salamanca
1909,650000,planta 1,exterior,5,165.0,True,True,Goya,barrio de salamanca
1910,695000,planta 6,exterior,4,149.0,True,False,Guindalera,barrio de salamanca
1911,630000,planta 2,exterior,3,110.0,True,False,Guindalera,barrio de salamanca
1912,920000,planta 4,exterior,4,186.0,True,False,Lista,barrio de salamanca
1913,265000,bajo,exterior,3,104.0,True,False,Goya,barrio de salamanca
1914,595000,planta 1,exterior,3,180.0,True,True,Guindalera,barrio de salamanca
1915,1475000,planta 2,exterior,3,206.0,True,False,Goya,barrio de salamanca
1916,795000,bajo,exterior,1,159.0,True,False,Guindalera,barrio de salamanca
1917,420000,planta 1,interior,2,52.0,True,False,Castellana,barrio de salamanca
1918,475000,planta 1,exterior,2,102.0,True,False,Fuente del Berro,barrio de salamanca
1919,1250000,planta 5,exterior,4,200.0,True,False,Goya,barrio de salamanca
1920,1799999,planta 5,exterior,5,241.0,True,True,Recoletos,barrio de salamanca
1921,1950000,planta 2,exterior,4,286.0,True,False,Castellana,barrio de salamanca
1922,472500,planta 3,exterior,2,111.0,True,False,Guindalera,barrio de salamanca
1923,829000,planta 4,exterior,3,112.0,True,False,Goya,barrio de salamanca
1924,799000,planta 5,exterior,4,152.0,True,False,Goya,barrio de salamanca
1925,580000,planta 7,exterior,2,91.0,True,False,Ático en Lista,barrio de salamanca
1926,669000,planta 6,exterior,3,100.0,True,False,Lista,barrio de salamanca
1927,629000,planta 5,exterior,4,160.0,True,False,Guindalera,barrio de salamanca
1928,620000,entreplanta,exterior,4,120.0,True,True,Guindalera,barrio de salamanca
1929,280000,planta 1,interior,2,45.0,True,False,Goya,barrio de salamanca
1930,2700000,planta 3,exterior,4,236.0,True,False,Goya,barrio de salamanca
1931,2137000,planta 2,exterior,2,303.0,True,False,Recoletos,barrio de salamanca
1932,690000,planta 4,exterior,4,175.0,True,True,Goya,barrio de salamanca
1933,245000,entreplanta,exterior,1,55.0,True,False,Fuente del Berro,barrio de salamanca
1934,655000,planta 1,exterior,2,88.0,True,False,Goya,barrio de salamanca
1935,799000,planta 4,exterior,4,112.0,True,False,Goya,barrio de salamanca
1936,2995000,planta 1,exterior,4,331.0,True,True,Recoletos,barrio de salamanca
1937,260000,planta 3,exterior,2,73.0,True,False,Guindalera,barrio de salamanca
1938,245000,entreplanta,exterior,1,55.0,True,False,Fuente del Berro,barrio de salamanca
1939,1100000,planta 7,exterior,5,176.0,True,False,Castellana,barrio de salamanca
1940,3990000,planta 2,exterior,6,440.0,True,False,Castellana,barrio de salamanca
1941,2400000,planta 2,exterior,5,281.0,True,True,Castellana,barrio de salamanca
1942,2280000,planta 5,exterior,3,231.0,True,False,Castellana,barrio de salamanca
1943,715000,planta 4,exterior,3,135.0,True,False,Lista,barrio de salamanca
1944,369000,planta 3,exterior,2,59.0,True,False,Lista,barrio de salamanca
1945,465000,planta 2,exterior,4,137.0,False,False,Guindalera,barrio de salamanca
1946,1080000,planta 1,exterior,3,121.0,False,False,Goya,barrio de salamanca
1947,395000,planta 4,interior,2,64.0,True,False,Lista,barrio de salamanca
1948,2700000,planta 2,exterior,4,319.0,True,False,Lista,barrio de salamanca
1949,1250000,planta 2,exterior,3,162.0,True,False,Goya,barrio de salamanca
1950,889000,planta 1,exterior,3,95.0,True,False,Goya,barrio de salamanca
1951,2975000,planta 3,exterior,5,366.0,True,False,Recoletos,barrio de salamanca
1952,1690000,planta 6,exterior,2,101.0,True,False,Recoletos,barrio de salamanca
1953,1000000,planta 6,exterior,3,121.0,True,False,Lista,barrio de salamanca
1954,840000,planta 4,interior,2,80.0,True,False,Recoletos,barrio de salamanca
1955,329995,planta 1,exterior,2,65.0,True,False,Lista,barrio de salamanca
1956,170000,bajo,exterior,2,50.0,False,False,Fuente del Berro,barrio de salamanca
1957,950000,planta 4,exterior,4,141.0,True,False,Castellana,barrio de salamanca
1958,130000,planta 4,interior,1,29.0,False,False,Fuente del Berro,barrio de salamanca
1959,293000,planta 1,exterior,1,80.0,True,False,Guindalera,barrio de salamanca
1960,435000,planta 1,interior,2,65.0,True,False,Goya,barrio de salamanca
1961,1080000,planta 1,exterior,3,121.0,True,False,Goya,barrio de salamanca
1962,773000,planta 5,exterior,5,192.0,True,False,Guindalera,barrio de salamanca
1963,925000,planta 3,exterior,2,105.0,True,False,Lista,barrio de salamanca
1964,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
1965,1320000,planta 1,exterior,3,162.0,True,True,Lista,barrio de salamanca
1966,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
1967,925000,planta 3,exterior,2,105.0,True,False,Lista,barrio de salamanca
1968,1080000,planta 1,exterior,3,121.0,True,False,Goya,barrio de salamanca
1969,925000,planta 3,exterior,2,108.0,True,False,Lista,barrio de salamanca
1970,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
1971,750000,planta 7,exterior,2,119.0,True,False,Lista,barrio de salamanca
1972,1090000,planta 7,exterior,2,131.0,True,False,Ático en Goya,barrio de salamanca
1973,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
1974,615000,planta 2,interior,5,142.0,True,False,Goya,barrio de salamanca
1975,340000,planta 1,interior,1,41.0,False,False,Castellana,barrio de salamanca
1976,450000,bajo,exterior,2,66.0,True,False,Recoletos,barrio de salamanca
1977,420000,planta 1,interior,2,52.0,True,False,Castellana,barrio de salamanca
1978,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
1979,889000,planta 1,exterior,3,95.0,True,False,Goya,barrio de salamanca
1980,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
1981,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
1982,310000,planta 3,interior,1,58.0,True,False,Goya,barrio de salamanca
1983,1420000,planta 6,exterior,4,225.0,True,True,Lista,barrio de salamanca
1984,880000,planta 3,exterior,3,185.0,True,False,Goya,barrio de salamanca
1985,1200000,planta 2,exterior,3,156.0,True,False,Castellana,barrio de salamanca
1986,1475000,planta 2,exterior,4,183.0,True,False,Recoletos,barrio de salamanca
1987,1900000,planta 9,exterior,4,220.0,True,False,Castellana,barrio de salamanca
1988,1430000,planta 3,exterior,4,190.0,True,False,Recoletos,barrio de salamanca
1989,1150000,planta 3,exterior,2,137.0,True,False,Recoletos,barrio de salamanca
1990,865000,planta 5,exterior,5,142.0,True,False,Lista,barrio de salamanca
1991,4200000,planta 6,exterior,3,300.0,True,False,Recoletos,barrio de salamanca
1992,294900,planta 3,interior,1,45.0,True,False,Lista,barrio de salamanca
1993,1120000,planta 2,exterior,3,140.0,True,False,Castellana,barrio de salamanca
1994,580000,planta 1,exterior,3,102.0,True,False,Lista,barrio de salamanca
1995,630000,planta 1,interior,2,100.0,True,False,Goya,barrio de salamanca
1996,925000,planta 3,exterior,2,108.0,True,False,Lista,barrio de salamanca
1997,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
1998,499000,planta 3,exterior,3,115.0,True,False,Fuente del Berro,barrio de salamanca
1999,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
2000,1290000,chalet,exterior,5,251.0,False,False,Guindalera,barrio de salamanca
2001,750000,planta 1,exterior,2,80.0,True,False,Castellana,barrio de salamanca
2002,1990000,planta 5,exterior,4,224.0,True,False,Recoletos,barrio de salamanca
2003,280000,planta 1,interior,1,42.0,True,False,Lista,barrio de salamanca
2004,245000,semi-sotano,exterior,2,64.0,True,False,Lista,barrio de salamanca
2005,790000,planta 4,exterior,2,94.0,True,False,Goya,barrio de salamanca
2006,715000,planta 2,exterior,2,78.0,True,False,Lista,barrio de salamanca
2007,1800000,planta 5,exterior,5,210.0,True,False,Recoletos,barrio de salamanca
2008,750000,planta 3,interior,2,120.0,True,False,Dúplex en Recoletos,barrio de salamanca
2009,1190000,planta 2,exterior,3,138.0,True,False,Castellana,barrio de salamanca
2010,2640000,planta 2,exterior,4,230.0,True,False,Recoletos,barrio de salamanca
2011,1395000,planta 4,exterior,3,176.0,True,False,Castellana,barrio de salamanca
2012,3800000,planta 2,exterior,4,395.0,True,True,Recoletos,barrio de salamanca
2013,2050000,planta 5,exterior,3,240.0,True,False,Recoletos,barrio de salamanca
2014,990000,planta 2,exterior,3,130.0,True,False,Goya,barrio de salamanca
2015,1180000,planta 4,exterior,3,148.0,True,False,Lista,barrio de salamanca
2016,2720000,planta 5,exterior,5,340.0,True,True,Castellana,barrio de salamanca
2017,525000,planta 1,exterior,3,89.0,False,False,Goya,barrio de salamanca
2018,395000,planta 3,interior,2,45.0,True,False,Goya,barrio de salamanca
2019,990000,planta 2,exterior,3,135.0,True,False,Lista,barrio de salamanca
2020,1380000,planta 4,exterior,2,125.0,True,False,Recoletos,barrio de salamanca
2021,768000,planta 2,exterior,4,144.0,True,False,Fuente del Berro,barrio de salamanca
2022,335000,planta 3,exterior,1,35.0,True,False,Recoletos,barrio de salamanca
2023,925000,planta 3,exterior,3,108.0,True,False,Lista,barrio de salamanca
2024,550000,planta 10,exterior,4,112.0,True,True,Guindalera,barrio de salamanca
2025,925000,planta 3,exterior,2,108.0,True,False,Lista,barrio de salamanca
2026,978000,planta 3,exterior,5,224.0,True,False,Guindalera,barrio de salamanca
2027,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
2028,360000,planta 2,exterior,2,74.0,True,False,Guindalera,barrio de salamanca
2029,930000,planta 6,exterior,2,120.0,True,False,Castellana,barrio de salamanca
2030,250000,planta 1,interior,1,42.0,True,False,Goya,barrio de salamanca
2031,380000,planta 3,exterior,2,60.0,True,False,Goya,barrio de salamanca
2032,2200000,planta 5,exterior,5,265.0,True,True,Castellana,barrio de salamanca
2033,270000,planta 2,exterior,4,93.0,True,False,Guindalera,barrio de salamanca
2034,1925000,planta 1,exterior,6,177.0,True,False,Recoletos,barrio de salamanca
2035,3900000,planta 2,exterior,5,430.0,True,False,Recoletos,barrio de salamanca
2036,2300000,planta 7,exterior,5,299.0,True,True,Goya,barrio de salamanca
2037,2500000,planta 3,exterior,4,199.0,True,False,Recoletos,barrio de salamanca
2038,690000,planta 6,interior,1,89.0,True,False,Recoletos,barrio de salamanca
2039,2170000,planta 3,exterior,3,237.0,True,False,Castellana,barrio de salamanca
2040,1425000,planta 2,exterior,3,156.0,True,False,Castellana,barrio de salamanca
2041,1399000,planta 6,exterior,3,150.0,True,False,Ático en Goya,barrio de salamanca
2042,675000,planta 2,exterior,2,133.0,True,False,Goya,barrio de salamanca
2043,340000,planta 5,exterior,2,57.0,True,False,Fuente del Berro,barrio de salamanca
2044,925000,planta 3,exterior,2,105.0,True,False,Lista,barrio de salamanca
2045,925000,planta 3,exterior,2,112.0,True,False,Lista,barrio de salamanca
2046,3595000,planta 3,exterior,4,307.0,True,False,Recoletos,barrio de salamanca
2047,2700000,planta 2,exterior,4,319.0,True,False,Lista,barrio de salamanca
2048,2700000,entreplanta,exterior,8,397.0,True,False,Castellana,barrio de salamanca
2049,8900000,planta 5,exterior,5,720.0,True,True,Recoletos,barrio de salamanca
2050,800000,planta 4,exterior,2,90.0,True,False,Recoletos,barrio de salamanca
2051,448700,planta 1,exterior,3,86.0,True,False,Goya,barrio de salamanca
2052,512000,planta 2,exterior,2,86.0,True,False,Goya,barrio de salamanca
2053,575000,planta 5,exterior,3,142.0,True,True,Guindalera,barrio de salamanca
2054,1120000,planta 1,exterior,3,115.0,True,True,Recoletos,barrio de salamanca
2055,2200000,planta 1,exterior,4,205.0,True,False,Castellana,barrio de salamanca
2056,330000,bajo,exterior,3,82.0,True,False,Guindalera,barrio de salamanca
2057,339000,sotano,interior,3,70.0,False,False,Goya,barrio de salamanca
2058,780000,planta 3,interior,3,115.0,True,False,Goya,barrio de salamanca
2059,889000,planta 1,exterior,3,95.0,True,False,Goya,barrio de salamanca
2060,749000,planta 6,exterior,2,94.0,True,False,Lista,barrio de salamanca
2061,1250000,planta 2,exterior,4,161.0,True,True,Goya,barrio de salamanca
2062,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
2063,830000,planta 3,exterior,3,143.0,True,False,Lista,barrio de salamanca
2064,889000,planta 1,exterior,3,95.0,True,False,Goya,barrio de salamanca
2065,889000,planta 1,exterior,3,95.0,True,False,Goya,barrio de salamanca
2066,1850000,planta 6,exterior,3,182.0,True,False,Ático en Recoletos,barrio de salamanca
2067,1490000,planta 5,exterior,4,230.0,True,False,Recoletos,barrio de salamanca
2068,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
2069,2550000,planta 2,exterior,4,222.0,True,True,Recoletos,barrio de salamanca
2070,1800000,planta 4,exterior,4,220.0,True,True,Recoletos,barrio de salamanca
2071,330000,bajo,interior,2,45.0,True,False,Castellana,barrio de salamanca
2072,660000,planta 5,interior,2,120.0,True,False,Lista,barrio de salamanca
2073,1170000,planta 3,exterior,3,154.0,True,False,Lista,barrio de salamanca
2074,890000,planta 2,exterior,3,126.0,True,False,Lista,barrio de salamanca
2075,395000,planta 6,interior,2,63.0,True,False,Castellana,barrio de salamanca
2076,700000,planta 3,interior,3,124.0,True,False,Guindalera,barrio de salamanca
2077,780000,planta 1,exterior,3,145.0,True,False,Goya,barrio de salamanca
2078,1750000,planta 4,exterior,3,210.0,True,False,Recoletos,barrio de salamanca
2079,1230000,planta 5,exterior,3,145.0,True,False,Castellana,barrio de salamanca
2080,2500000,planta 4,exterior,3,360.0,True,True,Recoletos,barrio de salamanca
2081,1230000,planta 5,exterior,3,145.0,True,False,Goya,barrio de salamanca
2082,1290000,planta 3,exterior,3,143.0,True,False,Castellana,barrio de salamanca
2083,400000,entreplanta,exterior,2,50.0,True,False,Goya,barrio de salamanca
2084,1200000,planta 4,exterior,4,175.0,True,False,Lista,barrio de salamanca
2085,525000,planta 2,interior,4,114.0,True,False,Fuente del Berro,barrio de salamanca
2086,350000,bajo,interior,3,102.0,True,False,Guindalera,barrio de salamanca
2087,618000,planta 1,exterior,3,150.0,True,False,Guindalera,barrio de salamanca
2088,925000,planta 3,exterior,2,108.0,True,False,Lista,barrio de salamanca
2089,1599999,planta 2,exterior,3,182.0,True,False,Lista,barrio de salamanca
2090,640000,planta 4,exterior,4,175.0,True,True,Guindalera,barrio de salamanca
2091,569000,planta 7,exterior,3,95.0,True,False,Lista,barrio de salamanca
2092,430500,planta 1,exterior,4,106.0,True,False,Guindalera,barrio de salamanca
2093,795000,planta 3,exterior,3,95.0,True,True,Goya,barrio de salamanca
2094,715000,planta 1,exterior,4,127.0,True,False,Goya,barrio de salamanca
2095,389000,planta 2,interior,1,60.0,True,False,Castellana,barrio de salamanca
2096,448700,planta 1,interior,2,86.0,True,False,Goya,barrio de salamanca
2097,1150000,planta 1,exterior,6,205.0,True,False,Recoletos,barrio de salamanca
2098,430500,planta 1,exterior,4,94.0,True,False,Guindalera,barrio de salamanca
2099,420000,planta 3,interior,2,58.0,True,False,Lista,barrio de salamanca
2100,1650000,planta 4,exterior,3,249.0,False,False,Lista,barrio de salamanca
2101,889000,planta 1,exterior,3,111.0,True,False,Goya,barrio de salamanca
2102,469900,planta 6,exterior,2,62.0,True,False,Lista,barrio de salamanca
2103,680000,planta 5,exterior,3,105.0,True,False,Lista,barrio de salamanca
2104,600000,planta 2,exterior,2,104.0,True,True,Fuente del Berro,barrio de salamanca
2105,715000,planta 2,exterior,2,78.0,True,False,Lista,barrio de salamanca
2106,735100,planta 3,exterior,2,96.0,True,False,Recoletos,barrio de salamanca
2107,575000,planta 5,exterior,3,140.0,True,True,Guindalera,barrio de salamanca
2108,4155000,planta 6,exterior,6,471.0,True,True,Castellana,barrio de salamanca
2109,830000,planta 1,exterior,4,169.0,True,False,Lista,barrio de salamanca
2110,549000,planta 2,exterior,3,95.0,True,False,Guindalera,barrio de salamanca
2111,4155000,planta 5,exterior,6,471.0,True,True,Recoletos,barrio de salamanca
2112,369000,planta 3,interior,2,59.0,True,False,Lista,barrio de salamanca
2113,1250000,planta 3,interior,2,117.0,True,False,Recoletos,barrio de salamanca
2114,1315000,planta 2,exterior,3,178.0,True,False,Recoletos,barrio de salamanca
2115,590000,planta 5,interior,2,90.0,True,False,Goya,barrio de salamanca
2116,3350000,planta 3,exterior,4,320.0,True,False,Recoletos,barrio de salamanca
2117,3500000,planta 1,exterior,5,461.0,True,True,Recoletos,barrio de salamanca
2118,2200000,planta 3,exterior,3,247.0,True,False,Recoletos,barrio de salamanca
2119,2900000,entreplanta,exterior,6,514.0,True,False,Castellana,barrio de salamanca
2120,787500,planta 1,interior,4,168.0,True,False,Goya,barrio de salamanca
2121,359900,planta 3,exterior,1,68.0,True,False,Goya,barrio de salamanca
2122,778000,planta 6,exterior,3,120.0,True,True,Goya,barrio de salamanca
2123,930000,planta 1,exterior,3,152.0,True,False,Goya,barrio de salamanca
2124,1590000,planta 2,interior,2,146.0,True,False,Recoletos,barrio de salamanca
2125,639000,planta 5,exterior,2,121.0,True,False,Lista,barrio de salamanca
2126,472500,planta 3,exterior,2,105.0,True,False,Guindalera,barrio de salamanca
2127,925000,planta 3,exterior,2,105.0,True,False,Lista,barrio de salamanca
2128,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
2129,1725000,planta 4,exterior,3,145.0,True,False,Castellana,barrio de salamanca
2130,279000,planta 5,interior,1,55.0,True,False,Guindalera,barrio de salamanca
2131,829000,planta 1,interior,4,139.0,True,True,Goya,barrio de salamanca
2132,499000,planta 6,exterior,2,87.0,True,False,Fuente del Berro,barrio de salamanca
2133,1590000,planta 3,exterior,3,173.0,True,False,Goya,barrio de salamanca
2134,720000,planta 1,exterior,5,173.0,True,False,Guindalera,barrio de salamanca
2135,790000,planta 4,exterior,1,115.0,True,False,Castellana,barrio de salamanca
2136,1550000,planta 5,exterior,4,203.0,True,False,Castellana,barrio de salamanca
2137,375000,planta 3,interior,1,65.0,True,False,Goya,barrio de salamanca
2138,810000,planta 5,exterior,2,99.0,True,False,Lista,barrio de salamanca
2139,2790000,planta 4,exterior,8,289.0,True,False,Recoletos,barrio de salamanca
2140,1700000,bajo,exterior,5,212.0,True,False,Castellana,barrio de salamanca
2141,3357000,planta 2,exterior,4,279.0,True,False,Recoletos,barrio de salamanca
2142,1050000,planta 1,exterior,3,121.0,True,False,Recoletos,barrio de salamanca
2143,2700000,planta 3,exterior,3,250.0,True,False,Recoletos,barrio de salamanca
2144,299000,planta 1,exterior,1,81.0,True,False,Goya,barrio de salamanca
2145,2350000,planta 2,exterior,2,182.0,True,True,Recoletos,barrio de salamanca
2146,1500000,planta 3,exterior,5,233.0,True,False,Goya,barrio de salamanca
2147,249000,sotano,interior,2,43.0,True,False,Goya,barrio de salamanca
2148,341000,bajo,interior,2,50.0,True,False,Goya,barrio de salamanca
2149,530000,planta 1,exterior,1,58.0,True,False,Recoletos,barrio de salamanca
2150,630000,planta 2,exterior,2,81.0,True,False,Castellana,barrio de salamanca
2151,290000,planta 5,interior,1,52.0,True,False,Goya,barrio de salamanca
2152,1050000,planta 5,exterior,2,89.0,True,True,Recoletos,barrio de salamanca
2153,398000,semi-sotano,exterior,2,90.0,True,False,Goya,barrio de salamanca
2154,485000,planta 1,exterior,3,102.0,False,False,Guindalera,barrio de salamanca
2155,889000,planta 1,exterior,3,125.0,True,False,Goya,barrio de salamanca
2156,395000,planta 3,interior,1,64.0,False,False,Goya,barrio de salamanca
2157,1275000,planta 3,exterior,4,175.0,True,False,Lista,barrio de salamanca
2158,1890000,planta 3,exterior,3,225.0,True,False,Goya,barrio de salamanca
2159,280000,planta 1,interior,1,42.0,True,False,Lista,barrio de salamanca
2160,199000,planta 1,interior,1,50.0,True,False,Guindalera,barrio de salamanca
2161,840000,planta 1,exterior,5,151.0,True,True,Lista,barrio de salamanca
2162,1620000,planta 3,exterior,3,173.0,True,False,Goya,barrio de salamanca
2163,2900000,planta 4,exterior,6,340.0,True,False,Recoletos,barrio de salamanca
2164,1450000,planta 5,exterior,2,147.0,True,False,Goya,barrio de salamanca
2165,2990000,planta 5,exterior,5,309.0,True,False,Recoletos,barrio de salamanca
2166,2223000,planta 4,exterior,5,230.0,True,False,Recoletos,barrio de salamanca
2167,820000,planta 3,exterior,3,134.0,True,False,Lista,barrio de salamanca
2168,820000,planta 3,exterior,3,134.0,True,False,Lista,barrio de salamanca
2169,1900000,planta 1,exterior,5,200.0,True,False,Castellana,barrio de salamanca
2170,815000,planta 2,exterior,4,159.0,True,False,Lista,barrio de salamanca
2171,975000,planta 3,exterior,3,140.0,True,False,Lista,barrio de salamanca
2172,1700000,planta 4,exterior,3,263.0,False,False,Castellana,barrio de salamanca
2173,1080000,planta 1,exterior,3,121.0,True,False,Goya,barrio de salamanca
2174,1080000,planta 1,exterior,3,129.0,True,False,Goya,barrio de salamanca
